gvkey,iid,datadate,tic,conm,prccd,fyrc
006266,01,12/21/2017,JNJ,JOHNSON & JOHNSON,141.0600,12
006266,01,12/22/2017,JNJ,JOHNSON & JOHNSON,140.1200,12
006266,01,12/26/2017,JNJ,JOHNSON & JOHNSON,140.0900,12
006266,01,12/27/2017,JNJ,JOHNSON & JOHNSON,140.5700,12
006266,01,12/28/2017,JNJ,JOHNSON & JOHNSON,140.5600,12
006266,01,12/29/2017,JNJ,JOHNSON & JOHNSON,139.7200,12
006266,01,01/02/2018,JNJ,JOHNSON & JOHNSON,139.2300,12
006266,01,01/03/2018,JNJ,JOHNSON & JOHNSON,140.5600,12
006266,01,01/04/2018,JNJ,JOHNSON & JOHNSON,140.5500,12
006266,01,01/05/2018,JNJ,JOHNSON & JOHNSON,141.7100,12
006266,01,01/08/2018,JNJ,JOHNSON & JOHNSON,141.8900,12
006266,01,01/09/2018,JNJ,JOHNSON & JOHNSON,144.1400,12
006266,01,01/10/2018,JNJ,JOHNSON & JOHNSON,143.9700,12
006266,01,01/11/2018,JNJ,JOHNSON & JOHNSON,144.7900,12
006266,01,01/12/2018,JNJ,JOHNSON & JOHNSON,145.7600,12
006266,01,01/16/2018,JNJ,JOHNSON & JOHNSON,146.8600,12
006266,01,01/17/2018,JNJ,JOHNSON & JOHNSON,146.9800,12
006266,01,01/18/2018,JNJ,JOHNSON & JOHNSON,146.9200,12
006266,01,01/19/2018,JNJ,JOHNSON & JOHNSON,147.3600,12
006266,01,01/22/2018,JNJ,JOHNSON & JOHNSON,148.1400,12
006266,01,01/23/2018,JNJ,JOHNSON & JOHNSON,141.8300,12
006266,01,01/24/2018,JNJ,JOHNSON & JOHNSON,142.0700,12
006266,01,01/25/2018,JNJ,JOHNSON & JOHNSON,144.4000,12
006266,01,01/26/2018,JNJ,JOHNSON & JOHNSON,145.3300,12
006266,01,01/29/2018,JNJ,JOHNSON & JOHNSON,143.6800,12
006266,01,01/30/2018,JNJ,JOHNSON & JOHNSON,142.4300,12
006266,01,01/31/2018,JNJ,JOHNSON & JOHNSON,138.1900,12
006266,01,02/01/2018,JNJ,JOHNSON & JOHNSON,140.0200,12
006266,01,02/02/2018,JNJ,JOHNSON & JOHNSON,137.6800,12
006266,01,02/05/2018,JNJ,JOHNSON & JOHNSON,130.3900,12
006266,01,02/06/2018,JNJ,JOHNSON & JOHNSON,131.8300,12
006266,01,02/07/2018,JNJ,JOHNSON & JOHNSON,131.4200,12
006266,01,02/08/2018,JNJ,JOHNSON & JOHNSON,126.3600,12
006266,01,02/09/2018,JNJ,JOHNSON & JOHNSON,129.5300,12
006266,01,02/12/2018,JNJ,JOHNSON & JOHNSON,130.2700,12
006266,01,02/13/2018,JNJ,JOHNSON & JOHNSON,129.9600,12
006266,01,02/14/2018,JNJ,JOHNSON & JOHNSON,129.6700,12
006266,01,02/15/2018,JNJ,JOHNSON & JOHNSON,131.2300,12
006266,01,02/16/2018,JNJ,JOHNSON & JOHNSON,133.1500,12
006266,01,02/20/2018,JNJ,JOHNSON & JOHNSON,130.8700,12
006266,01,02/21/2018,JNJ,JOHNSON & JOHNSON,129.9100,12
006266,01,02/22/2018,JNJ,JOHNSON & JOHNSON,129.9100,12
006266,01,02/23/2018,JNJ,JOHNSON & JOHNSON,132.0200,12
006266,01,02/26/2018,JNJ,JOHNSON & JOHNSON,132.0700,12
006266,01,02/27/2018,JNJ,JOHNSON & JOHNSON,131.6700,12
006266,01,02/28/2018,JNJ,JOHNSON & JOHNSON,129.8800,12
006266,01,03/01/2018,JNJ,JOHNSON & JOHNSON,127.2800,12
006266,01,03/02/2018,JNJ,JOHNSON & JOHNSON,128.8200,12
006266,01,03/05/2018,JNJ,JOHNSON & JOHNSON,129.7900,12
006266,01,03/06/2018,JNJ,JOHNSON & JOHNSON,128.2200,12
006266,01,03/07/2018,JNJ,JOHNSON & JOHNSON,129.0400,12
006266,01,03/08/2018,JNJ,JOHNSON & JOHNSON,132.0600,12
006266,01,03/09/2018,JNJ,JOHNSON & JOHNSON,133.8000,12
006266,01,03/12/2018,JNJ,JOHNSON & JOHNSON,132.6300,12
006266,01,03/13/2018,JNJ,JOHNSON & JOHNSON,134.3500,12
006266,01,03/14/2018,JNJ,JOHNSON & JOHNSON,132.3200,12
006266,01,03/15/2018,JNJ,JOHNSON & JOHNSON,133.0600,12
006266,01,03/16/2018,JNJ,JOHNSON & JOHNSON,133.6800,12
006266,01,03/19/2018,JNJ,JOHNSON & JOHNSON,130.2400,12
006266,01,03/20/2018,JNJ,JOHNSON & JOHNSON,131.2100,12
006266,01,03/21/2018,JNJ,JOHNSON & JOHNSON,131.1900,12
006266,01,03/22/2018,JNJ,JOHNSON & JOHNSON,127.3800,12
006266,01,03/23/2018,JNJ,JOHNSON & JOHNSON,125.1000,12
006266,01,03/26/2018,JNJ,JOHNSON & JOHNSON,127.3900,12
006266,01,03/27/2018,JNJ,JOHNSON & JOHNSON,127.2100,12
006266,01,03/28/2018,JNJ,JOHNSON & JOHNSON,127.4500,12
006266,01,03/29/2018,JNJ,JOHNSON & JOHNSON,128.1500,12
006266,01,04/02/2018,JNJ,JOHNSON & JOHNSON,124.5600,12
006266,01,04/03/2018,JNJ,JOHNSON & JOHNSON,128.3500,12
006266,01,04/04/2018,JNJ,JOHNSON & JOHNSON,130.4100,12
006266,01,04/05/2018,JNJ,JOHNSON & JOHNSON,130.7100,12
006266,01,04/06/2018,JNJ,JOHNSON & JOHNSON,128.1000,12
006266,01,04/09/2018,JNJ,JOHNSON & JOHNSON,129.4800,12
006266,01,04/10/2018,JNJ,JOHNSON & JOHNSON,130.2500,12
006266,01,04/11/2018,JNJ,JOHNSON & JOHNSON,129.6300,12
006266,01,04/12/2018,JNJ,JOHNSON & JOHNSON,130.4300,12
006266,01,04/13/2018,JNJ,JOHNSON & JOHNSON,130.6200,12
006266,01,04/16/2018,JNJ,JOHNSON & JOHNSON,131.7600,12
006266,01,04/17/2018,JNJ,JOHNSON & JOHNSON,130.5400,12
006266,01,04/18/2018,JNJ,JOHNSON & JOHNSON,127.7200,12
006266,01,04/19/2018,JNJ,JOHNSON & JOHNSON,127.5500,12
006266,01,04/20/2018,JNJ,JOHNSON & JOHNSON,126.6600,12
006266,01,04/23/2018,JNJ,JOHNSON & JOHNSON,126.8300,12
006266,01,04/24/2018,JNJ,JOHNSON & JOHNSON,126.1900,12
006266,01,04/25/2018,JNJ,JOHNSON & JOHNSON,126.7600,12
006266,01,04/26/2018,JNJ,JOHNSON & JOHNSON,128.0100,12
006266,01,04/27/2018,JNJ,JOHNSON & JOHNSON,128.2700,12
006266,01,04/30/2018,JNJ,JOHNSON & JOHNSON,126.4900,12
006266,01,05/01/2018,JNJ,JOHNSON & JOHNSON,126.0100,12
006266,01,05/02/2018,JNJ,JOHNSON & JOHNSON,123.5000,12
006266,01,05/03/2018,JNJ,JOHNSON & JOHNSON,123.0300,12
006266,01,05/04/2018,JNJ,JOHNSON & JOHNSON,124.1900,12
006266,01,05/07/2018,JNJ,JOHNSON & JOHNSON,123.5900,12
006266,01,05/08/2018,JNJ,JOHNSON & JOHNSON,122.6100,12
006266,01,05/09/2018,JNJ,JOHNSON & JOHNSON,123.5100,12
006266,01,05/10/2018,JNJ,JOHNSON & JOHNSON,125.3500,12
006266,01,05/11/2018,JNJ,JOHNSON & JOHNSON,127.2400,12
006266,01,05/14/2018,JNJ,JOHNSON & JOHNSON,126.0600,12
006266,01,05/15/2018,JNJ,JOHNSON & JOHNSON,125.1300,12
006266,01,05/16/2018,JNJ,JOHNSON & JOHNSON,125.3500,12
006266,01,05/17/2018,JNJ,JOHNSON & JOHNSON,123.8500,12
006266,01,05/18/2018,JNJ,JOHNSON & JOHNSON,124.2400,12
006266,01,05/21/2018,JNJ,JOHNSON & JOHNSON,123.7200,12
006266,01,05/22/2018,JNJ,JOHNSON & JOHNSON,122.9100,12
006266,01,05/23/2018,JNJ,JOHNSON & JOHNSON,123.4500,12
006266,01,05/24/2018,JNJ,JOHNSON & JOHNSON,122.2500,12
006266,01,05/25/2018,JNJ,JOHNSON & JOHNSON,121.4700,12
006266,01,05/29/2018,JNJ,JOHNSON & JOHNSON,119.4000,12
006266,01,05/30/2018,JNJ,JOHNSON & JOHNSON,120.9700,12
006266,01,05/31/2018,JNJ,JOHNSON & JOHNSON,119.6200,12
006266,01,06/01/2018,JNJ,JOHNSON & JOHNSON,121.2600,12
006266,01,06/04/2018,JNJ,JOHNSON & JOHNSON,121.9500,12
006266,01,06/05/2018,JNJ,JOHNSON & JOHNSON,121.4800,12
006266,01,06/06/2018,JNJ,JOHNSON & JOHNSON,122.7900,12
006266,01,06/07/2018,JNJ,JOHNSON & JOHNSON,123.3300,12
006266,01,06/08/2018,JNJ,JOHNSON & JOHNSON,124.0600,12
006266,01,06/11/2018,JNJ,JOHNSON & JOHNSON,122.6600,12
006266,01,06/12/2018,JNJ,JOHNSON & JOHNSON,122.5400,12
006266,01,06/13/2018,JNJ,JOHNSON & JOHNSON,122.6300,12
006266,01,06/14/2018,JNJ,JOHNSON & JOHNSON,122.4100,12
006266,01,06/15/2018,JNJ,JOHNSON & JOHNSON,122.6100,12
006266,01,06/18/2018,JNJ,JOHNSON & JOHNSON,121.3200,12
006266,01,06/19/2018,JNJ,JOHNSON & JOHNSON,122.5700,12
006266,01,06/20/2018,JNJ,JOHNSON & JOHNSON,122.0400,12
006266,01,06/21/2018,JNJ,JOHNSON & JOHNSON,121.4500,12
006266,01,06/22/2018,JNJ,JOHNSON & JOHNSON,122.8400,12
006266,01,06/25/2018,JNJ,JOHNSON & JOHNSON,122.5900,12
006266,01,06/26/2018,JNJ,JOHNSON & JOHNSON,122.3500,12
006266,01,06/27/2018,JNJ,JOHNSON & JOHNSON,121.6100,12
006266,01,06/28/2018,JNJ,JOHNSON & JOHNSON,122.0000,12
006266,01,06/29/2018,JNJ,JOHNSON & JOHNSON,121.3400,12
006266,01,07/02/2018,JNJ,JOHNSON & JOHNSON,121.5800,12
006266,01,07/03/2018,JNJ,JOHNSON & JOHNSON,122.7100,12
006266,01,07/05/2018,JNJ,JOHNSON & JOHNSON,125.0000,12
006266,01,07/06/2018,JNJ,JOHNSON & JOHNSON,125.7500,12
006266,01,07/09/2018,JNJ,JOHNSON & JOHNSON,126.0500,12
006266,01,07/10/2018,JNJ,JOHNSON & JOHNSON,127.3800,12
006266,01,07/11/2018,JNJ,JOHNSON & JOHNSON,126.2400,12
006266,01,07/12/2018,JNJ,JOHNSON & JOHNSON,127.7600,12
006266,01,07/13/2018,JNJ,JOHNSON & JOHNSON,125.9300,12
006266,01,07/16/2018,JNJ,JOHNSON & JOHNSON,124.6900,12
006266,01,07/17/2018,JNJ,JOHNSON & JOHNSON,129.1100,12
006266,01,07/18/2018,JNJ,JOHNSON & JOHNSON,127.8000,12
006266,01,07/19/2018,JNJ,JOHNSON & JOHNSON,125.9400,12
006266,01,07/20/2018,JNJ,JOHNSON & JOHNSON,125.8500,12
006266,01,07/23/2018,JNJ,JOHNSON & JOHNSON,126.6300,12
006266,01,07/24/2018,JNJ,JOHNSON & JOHNSON,129.3600,12
006266,01,07/25/2018,JNJ,JOHNSON & JOHNSON,128.6200,12
006266,01,07/26/2018,JNJ,JOHNSON & JOHNSON,130.2800,12
006266,01,07/27/2018,JNJ,JOHNSON & JOHNSON,131.5500,12
006266,01,07/30/2018,JNJ,JOHNSON & JOHNSON,132.1700,12
006266,01,07/31/2018,JNJ,JOHNSON & JOHNSON,132.5200,12
006266,01,08/01/2018,JNJ,JOHNSON & JOHNSON,132.6400,12
006266,01,08/02/2018,JNJ,JOHNSON & JOHNSON,131.2500,12
006266,01,08/03/2018,JNJ,JOHNSON & JOHNSON,131.9500,12
006266,01,08/06/2018,JNJ,JOHNSON & JOHNSON,132.0200,12
006266,01,08/07/2018,JNJ,JOHNSON & JOHNSON,131.4600,12
006266,01,08/08/2018,JNJ,JOHNSON & JOHNSON,131.1700,12
006266,01,08/09/2018,JNJ,JOHNSON & JOHNSON,131.2000,12
006266,01,08/10/2018,JNJ,JOHNSON & JOHNSON,130.7500,12
006266,01,08/13/2018,JNJ,JOHNSON & JOHNSON,130.2200,12
006266,01,08/14/2018,JNJ,JOHNSON & JOHNSON,129.5000,12
006266,01,08/15/2018,JNJ,JOHNSON & JOHNSON,130.4300,12
006266,01,08/16/2018,JNJ,JOHNSON & JOHNSON,132.4800,12
006266,01,08/17/2018,JNJ,JOHNSON & JOHNSON,134.4700,12
006266,01,08/20/2018,JNJ,JOHNSON & JOHNSON,136.8800,12
006266,01,08/21/2018,JNJ,JOHNSON & JOHNSON,135.3500,12
006266,01,08/22/2018,JNJ,JOHNSON & JOHNSON,134.6100,12
006266,01,08/23/2018,JNJ,JOHNSON & JOHNSON,135.1100,12
006266,01,08/24/2018,JNJ,JOHNSON & JOHNSON,135.9500,12
006266,01,08/27/2018,JNJ,JOHNSON & JOHNSON,134.9200,12
006266,01,08/28/2018,JNJ,JOHNSON & JOHNSON,134.3200,12
006266,01,08/29/2018,JNJ,JOHNSON & JOHNSON,134.8600,12
006266,01,08/30/2018,JNJ,JOHNSON & JOHNSON,134.9500,12
006266,01,08/31/2018,JNJ,JOHNSON & JOHNSON,134.6900,12
006266,01,09/04/2018,JNJ,JOHNSON & JOHNSON,133.7200,12
006266,01,09/05/2018,JNJ,JOHNSON & JOHNSON,135.8600,12
006266,01,09/06/2018,JNJ,JOHNSON & JOHNSON,136.8700,12
006266,01,09/07/2018,JNJ,JOHNSON & JOHNSON,137.3200,12
006266,01,09/10/2018,JNJ,JOHNSON & JOHNSON,137.2100,12
006266,01,09/11/2018,JNJ,JOHNSON & JOHNSON,138.5100,12
006266,01,09/12/2018,JNJ,JOHNSON & JOHNSON,139.3600,12
006266,01,09/13/2018,JNJ,JOHNSON & JOHNSON,139.8900,12
006266,01,09/14/2018,JNJ,JOHNSON & JOHNSON,139.4900,12
006266,01,09/17/2018,JNJ,JOHNSON & JOHNSON,139.9600,12
006266,01,09/18/2018,JNJ,JOHNSON & JOHNSON,140.5400,12
006266,01,09/19/2018,JNJ,JOHNSON & JOHNSON,140.4600,12
006266,01,09/20/2018,JNJ,JOHNSON & JOHNSON,141.9800,12
006266,01,09/21/2018,JNJ,JOHNSON & JOHNSON,142.8800,12
006266,01,09/24/2018,JNJ,JOHNSON & JOHNSON,140.4700,12
006266,01,09/25/2018,JNJ,JOHNSON & JOHNSON,138.6400,12
006266,01,09/26/2018,JNJ,JOHNSON & JOHNSON,138.1600,12
006266,01,09/27/2018,JNJ,JOHNSON & JOHNSON,138.2200,12
006266,01,09/28/2018,JNJ,JOHNSON & JOHNSON,138.1700,12
006266,01,10/01/2018,JNJ,JOHNSON & JOHNSON,139.6900,12
006266,01,10/02/2018,JNJ,JOHNSON & JOHNSON,140.4800,12
006266,01,10/03/2018,JNJ,JOHNSON & JOHNSON,139.0300,12
006266,01,10/04/2018,JNJ,JOHNSON & JOHNSON,139.3500,12
006266,01,10/05/2018,JNJ,JOHNSON & JOHNSON,139.1000,12
006266,01,10/08/2018,JNJ,JOHNSON & JOHNSON,139.3900,12
006266,01,10/09/2018,JNJ,JOHNSON & JOHNSON,139.2000,12
006266,01,10/10/2018,JNJ,JOHNSON & JOHNSON,137.7300,12
006266,01,10/11/2018,JNJ,JOHNSON & JOHNSON,133.8400,12
006266,01,10/12/2018,JNJ,JOHNSON & JOHNSON,133.8700,12
006266,01,10/15/2018,JNJ,JOHNSON & JOHNSON,133.9500,12
006266,01,10/16/2018,JNJ,JOHNSON & JOHNSON,136.5600,12
006266,01,10/17/2018,JNJ,JOHNSON & JOHNSON,139.4600,12
006266,01,10/18/2018,JNJ,JOHNSON & JOHNSON,139.5000,12
006266,01,10/19/2018,JNJ,JOHNSON & JOHNSON,139.0500,12
006266,01,10/22/2018,JNJ,JOHNSON & JOHNSON,138.6800,12
006266,01,10/23/2018,JNJ,JOHNSON & JOHNSON,138.9300,12
006266,01,10/24/2018,JNJ,JOHNSON & JOHNSON,137.4700,12
006266,01,10/25/2018,JNJ,JOHNSON & JOHNSON,138.4700,12
006266,01,10/26/2018,JNJ,JOHNSON & JOHNSON,136.9700,12
006266,01,10/29/2018,JNJ,JOHNSON & JOHNSON,137.5500,12
006266,01,10/30/2018,JNJ,JOHNSON & JOHNSON,140.7500,12
006266,01,10/31/2018,JNJ,JOHNSON & JOHNSON,139.9900,12
006266,01,11/01/2018,JNJ,JOHNSON & JOHNSON,140.8200,12
006266,01,11/02/2018,JNJ,JOHNSON & JOHNSON,140.6800,12
006266,01,11/05/2018,JNJ,JOHNSON & JOHNSON,142.2000,12
006266,01,11/06/2018,JNJ,JOHNSON & JOHNSON,142.5700,12
006266,01,11/07/2018,JNJ,JOHNSON & JOHNSON,144.7500,12
006266,01,11/08/2018,JNJ,JOHNSON & JOHNSON,145.3000,12
006266,01,11/09/2018,JNJ,JOHNSON & JOHNSON,145.3400,12
006266,01,11/12/2018,JNJ,JOHNSON & JOHNSON,145.6200,12
006266,01,11/13/2018,JNJ,JOHNSON & JOHNSON,144.6800,12
006266,01,11/14/2018,JNJ,JOHNSON & JOHNSON,144.2500,12
006266,01,11/15/2018,JNJ,JOHNSON & JOHNSON,144.5000,12
006266,01,11/16/2018,JNJ,JOHNSON & JOHNSON,145.9900,12
006266,01,11/19/2018,JNJ,JOHNSON & JOHNSON,147.7300,12
006266,01,11/20/2018,JNJ,JOHNSON & JOHNSON,146.4500,12
006266,01,11/21/2018,JNJ,JOHNSON & JOHNSON,141.9900,12
006266,01,11/23/2018,JNJ,JOHNSON & JOHNSON,142.2300,12
006266,01,11/26/2018,JNJ,JOHNSON & JOHNSON,141.3700,12
006266,01,11/27/2018,JNJ,JOHNSON & JOHNSON,143.2200,12
006266,01,11/28/2018,JNJ,JOHNSON & JOHNSON,146.4400,12
006266,01,11/29/2018,JNJ,JOHNSON & JOHNSON,145.8500,12
006266,01,11/30/2018,JNJ,JOHNSON & JOHNSON,146.9000,12
006266,01,12/03/2018,JNJ,JOHNSON & JOHNSON,146.2100,12
006266,01,12/04/2018,JNJ,JOHNSON & JOHNSON,146.0300,12
006266,01,12/06/2018,JNJ,JOHNSON & JOHNSON,145.9100,12
006266,01,12/07/2018,JNJ,JOHNSON & JOHNSON,145.4300,12
006266,01,12/10/2018,JNJ,JOHNSON & JOHNSON,145.2600,12
006266,01,12/11/2018,JNJ,JOHNSON & JOHNSON,146.5000,12
006266,01,12/12/2018,JNJ,JOHNSON & JOHNSON,147.1000,12
006266,01,12/13/2018,JNJ,JOHNSON & JOHNSON,147.8400,12
006266,01,12/14/2018,JNJ,JOHNSON & JOHNSON,133.0000,12
006266,01,12/17/2018,JNJ,JOHNSON & JOHNSON,129.1400,12
006266,01,12/18/2018,JNJ,JOHNSON & JOHNSON,130.4200,12
006266,01,12/19/2018,JNJ,JOHNSON & JOHNSON,127.6100,12
006266,01,12/20/2018,JNJ,JOHNSON & JOHNSON,128.2700,12
006266,01,12/21/2018,JNJ,JOHNSON & JOHNSON,128.0900,12
006266,01,12/24/2018,JNJ,JOHNSON & JOHNSON,122.8400,12
006266,01,12/26/2018,JNJ,JOHNSON & JOHNSON,126.7100,12
006266,01,12/27/2018,JNJ,JOHNSON & JOHNSON,127.4100,12
006266,01,12/28/2018,JNJ,JOHNSON & JOHNSON,127.2700,12
006266,01,12/31/2018,JNJ,JOHNSON & JOHNSON,129.0500,12
006266,01,01/02/2019,JNJ,JOHNSON & JOHNSON,127.7500,12
006266,01,01/03/2019,JNJ,JOHNSON & JOHNSON,125.7200,12
006266,01,01/04/2019,JNJ,JOHNSON & JOHNSON,127.8300,12
006266,01,01/07/2019,JNJ,JOHNSON & JOHNSON,127.0100,12
006266,01,01/08/2019,JNJ,JOHNSON & JOHNSON,129.9600,12
006266,01,01/09/2019,JNJ,JOHNSON & JOHNSON,128.9300,12
006266,01,01/10/2019,JNJ,JOHNSON & JOHNSON,129.7100,12
006266,01,01/11/2019,JNJ,JOHNSON & JOHNSON,129.7500,12
006266,01,01/14/2019,JNJ,JOHNSON & JOHNSON,128.2800,12
006266,01,01/15/2019,JNJ,JOHNSON & JOHNSON,129.3600,12
006266,01,01/16/2019,JNJ,JOHNSON & JOHNSON,128.0400,12
006266,01,01/17/2019,JNJ,JOHNSON & JOHNSON,129.0900,12
006266,01,01/18/2019,JNJ,JOHNSON & JOHNSON,130.6900,12
006266,01,01/22/2019,JNJ,JOHNSON & JOHNSON,128.8000,12
006266,01,01/23/2019,JNJ,JOHNSON & JOHNSON,128.8000,12
006266,01,01/24/2019,JNJ,JOHNSON & JOHNSON,127.0300,12
006266,01,01/25/2019,JNJ,JOHNSON & JOHNSON,128.2300,12
006266,01,01/28/2019,JNJ,JOHNSON & JOHNSON,128.9900,12
006266,01,01/29/2019,JNJ,JOHNSON & JOHNSON,130.3300,12
006266,01,01/30/2019,JNJ,JOHNSON & JOHNSON,131.6400,12
006266,01,01/31/2019,JNJ,JOHNSON & JOHNSON,133.0800,12
006266,01,02/01/2019,JNJ,JOHNSON & JOHNSON,134.2000,12
006266,01,02/04/2019,JNJ,JOHNSON & JOHNSON,132.8800,12
006266,01,02/05/2019,JNJ,JOHNSON & JOHNSON,132.8800,12
006266,01,02/06/2019,JNJ,JOHNSON & JOHNSON,133.0000,12
006266,01,02/07/2019,JNJ,JOHNSON & JOHNSON,132.0500,12
006266,01,02/08/2019,JNJ,JOHNSON & JOHNSON,132.4000,12
006266,01,02/11/2019,JNJ,JOHNSON & JOHNSON,132.0000,12
006266,01,02/12/2019,JNJ,JOHNSON & JOHNSON,134.1600,12
006266,01,02/13/2019,JNJ,JOHNSON & JOHNSON,134.4500,12
006266,01,02/14/2019,JNJ,JOHNSON & JOHNSON,134.3100,12
006266,01,02/15/2019,JNJ,JOHNSON & JOHNSON,136.3800,12
006266,01,02/19/2019,JNJ,JOHNSON & JOHNSON,135.6900,12
006266,01,02/20/2019,JNJ,JOHNSON & JOHNSON,136.3500,12
006266,01,02/21/2019,JNJ,JOHNSON & JOHNSON,135.4200,12
006266,01,02/22/2019,JNJ,JOHNSON & JOHNSON,136.6000,12
006266,01,02/25/2019,JNJ,JOHNSON & JOHNSON,136.2000,12
006266,01,02/26/2019,JNJ,JOHNSON & JOHNSON,136.1100,12
006266,01,02/27/2019,JNJ,JOHNSON & JOHNSON,135.8700,12
006266,01,02/28/2019,JNJ,JOHNSON & JOHNSON,136.6400,12
006266,01,03/01/2019,JNJ,JOHNSON & JOHNSON,138.3500,12
006266,01,03/04/2019,JNJ,JOHNSON & JOHNSON,138.4800,12
006266,01,03/05/2019,JNJ,JOHNSON & JOHNSON,138.7700,12
006266,01,03/06/2019,JNJ,JOHNSON & JOHNSON,139.0900,12
006266,01,03/07/2019,JNJ,JOHNSON & JOHNSON,138.2400,12
006266,01,03/08/2019,JNJ,JOHNSON & JOHNSON,138.0600,12
006266,01,03/11/2019,JNJ,JOHNSON & JOHNSON,138.5600,12
006266,01,03/12/2019,JNJ,JOHNSON & JOHNSON,139.1800,12
006266,01,03/13/2019,JNJ,JOHNSON & JOHNSON,139.4100,12
006266,01,03/14/2019,JNJ,JOHNSON & JOHNSON,138.0200,12
006266,01,03/15/2019,JNJ,JOHNSON & JOHNSON,137.6000,12
006266,01,03/18/2019,JNJ,JOHNSON & JOHNSON,137.1700,12
006266,01,03/19/2019,JNJ,JOHNSON & JOHNSON,138.4400,12
006266,01,03/20/2019,JNJ,JOHNSON & JOHNSON,137.2900,12
006266,01,03/21/2019,JNJ,JOHNSON & JOHNSON,138.1000,12
006266,01,03/22/2019,JNJ,JOHNSON & JOHNSON,136.9100,12
006266,01,03/25/2019,JNJ,JOHNSON & JOHNSON,136.6100,12
006266,01,03/26/2019,JNJ,JOHNSON & JOHNSON,138.5700,12
006266,01,03/27/2019,JNJ,JOHNSON & JOHNSON,138.7000,12
006266,01,03/28/2019,JNJ,JOHNSON & JOHNSON,138.8800,12
006266,01,03/29/2019,JNJ,JOHNSON & JOHNSON,139.7900,12
006266,01,04/01/2019,JNJ,JOHNSON & JOHNSON,138.9800,12
006266,01,04/02/2019,JNJ,JOHNSON & JOHNSON,137.7100,12
006266,01,04/03/2019,JNJ,JOHNSON & JOHNSON,137.1700,12
006266,01,04/04/2019,JNJ,JOHNSON & JOHNSON,135.5700,12
006266,01,04/05/2019,JNJ,JOHNSON & JOHNSON,136.1800,12
006266,01,04/08/2019,JNJ,JOHNSON & JOHNSON,136.1400,12
006266,01,04/09/2019,JNJ,JOHNSON & JOHNSON,135.5700,12
006266,01,04/10/2019,JNJ,JOHNSON & JOHNSON,135.5800,12
006266,01,04/11/2019,JNJ,JOHNSON & JOHNSON,135.2100,12
006266,01,04/12/2019,JNJ,JOHNSON & JOHNSON,135.9800,12
006266,01,04/15/2019,JNJ,JOHNSON & JOHNSON,136.5200,12
006266,01,04/16/2019,JNJ,JOHNSON & JOHNSON,138.0200,12
006266,01,04/17/2019,JNJ,JOHNSON & JOHNSON,138.5200,12
006266,01,04/18/2019,JNJ,JOHNSON & JOHNSON,137.5200,12
006266,01,04/22/2019,JNJ,JOHNSON & JOHNSON,137.8300,12
006266,01,04/23/2019,JNJ,JOHNSON & JOHNSON,139.9000,12
006266,01,04/24/2019,JNJ,JOHNSON & JOHNSON,139.2000,12
006266,01,04/25/2019,JNJ,JOHNSON & JOHNSON,139.6500,12
006266,01,04/26/2019,JNJ,JOHNSON & JOHNSON,140.3900,12
006266,01,04/29/2019,JNJ,JOHNSON & JOHNSON,139.8400,12
006266,01,04/30/2019,JNJ,JOHNSON & JOHNSON,141.2000,12
006266,01,05/01/2019,JNJ,JOHNSON & JOHNSON,141.9500,12
006266,01,05/02/2019,JNJ,JOHNSON & JOHNSON,141.2800,12
006266,01,05/03/2019,JNJ,JOHNSON & JOHNSON,142.0100,12
006266,01,05/06/2019,JNJ,JOHNSON & JOHNSON,142.0900,12
006266,01,05/07/2019,JNJ,JOHNSON & JOHNSON,139.9700,12
006266,01,05/08/2019,JNJ,JOHNSON & JOHNSON,139.7900,12
006266,01,05/09/2019,JNJ,JOHNSON & JOHNSON,138.7300,12
006266,01,05/10/2019,JNJ,JOHNSON & JOHNSON,139.0500,12
006266,01,05/13/2019,JNJ,JOHNSON & JOHNSON,137.2000,12
006266,01,05/14/2019,JNJ,JOHNSON & JOHNSON,136.8200,12
006266,01,05/15/2019,JNJ,JOHNSON & JOHNSON,136.9100,12
006266,01,05/16/2019,JNJ,JOHNSON & JOHNSON,138.2100,12
006266,01,05/17/2019,JNJ,JOHNSON & JOHNSON,138.6100,12
006266,01,05/20/2019,JNJ,JOHNSON & JOHNSON,138.4200,12
006266,01,05/21/2019,JNJ,JOHNSON & JOHNSON,138.1200,12
006266,01,05/22/2019,JNJ,JOHNSON & JOHNSON,138.7600,12
006266,01,05/23/2019,JNJ,JOHNSON & JOHNSON,139.7900,12
006266,01,05/24/2019,JNJ,JOHNSON & JOHNSON,138.8500,12
006266,01,05/28/2019,JNJ,JOHNSON & JOHNSON,137.0700,12
006266,01,05/29/2019,JNJ,JOHNSON & JOHNSON,131.3300,12
006266,01,05/30/2019,JNJ,JOHNSON & JOHNSON,132.1100,12
006266,01,05/31/2019,JNJ,JOHNSON & JOHNSON,131.1500,12
006266,01,06/03/2019,JNJ,JOHNSON & JOHNSON,131.4400,12
006266,01,06/04/2019,JNJ,JOHNSON & JOHNSON,133.7300,12
006266,01,06/05/2019,JNJ,JOHNSON & JOHNSON,134.3800,12
006266,01,06/06/2019,JNJ,JOHNSON & JOHNSON,136.6800,12
006266,01,06/07/2019,JNJ,JOHNSON & JOHNSON,138.5500,12
006266,01,06/10/2019,JNJ,JOHNSON & JOHNSON,139.0200,12
